Row,Prompt_Variant,Model,compound,narr_compound,p_negative,p_neutral,p_positive,roberta_score,roberta_label
100,v3_structured,Mistral,0.0387,-0.9586,0.20472269,0.76884246,0.026434809,-0.17828788,neutral
100,v1_terse,ChatGPT,0.7073,-0.9586,0.553075,0.40271598,0.04420903,-0.508866,negative
102,v1_terse,Mistral,-0.8625,-0.2263,0.69778687,0.2854384,0.016774772,-0.6810121,negative
97,v2_empathetic,ChatGPT,0.9001,-0.9803,0.71477234,0.2590769,0.0261508,-0.6886215,negative
102,v2_empathetic,Mistral,-0.796,-0.2263,0.8301289,0.15789458,0.011976494,-0.8181524,negative
103,v1_terse,Mistral,0.0258,-0.9664,0.5646172,0.39020303,0.045179863,-0.5194374,negative
102,v3_structured,Mistral,0.7717,-0.2263,0.32619163,0.6583611,0.015447278,-0.31074435,neutral
103,v1_terse,ChatGPT,0.765,-0.9664,0.66645783,0.28832176,0.0452204,-0.62123746,negative
104,v1_terse,Mistral,0.6932,-0.7579,0.53346705,0.4285785,0.03795453,-0.49551252,negative
103,v2_empathetic,Mistral,0.2323,-0.9664,0.8387682,0.14929804,0.011933754,-0.82683444,negative
100,v2_empathetic,ChatGPT,0.7027,-0.9586,0.66841036,0.30748317,0.024106551,-0.6443038,negative
103,v3_structured,Mistral,-0.1531,-0.9664,0.5733423,0.41428643,0.012371265,-0.5609711,negative
104,v2_empathetic,Mistral,0.1857,-0.7579,0.84833485,0.14188029,0.009784907,-0.83855,negative
102,v1_terse,ChatGPT,0.8236,-0.2263,0.61419433,0.3678239,0.017981736,-0.5962126,negative
104,v3_structured,Mistral,0.5789,-0.7579,0.15742797,0.80683064,0.035741273,-0.1216867,neutral
102,v3_structured,ChatGPT,-0.5063,-0.2263,0.40081614,0.58161247,0.017571434,-0.3832447,neutral
105,v1_terse,Mistral,-0.6808,-0.9011,0.8088337,0.1808655,0.010300819,-0.7985329,negative
104,v3_structured,ChatGPT,0.0,-0.7579,0.67342186,0.31243908,0.014139105,-0.65928274,negative
105,v3_structured,Mistral,-0.0772,-0.9011,0.433696,0.5482851,0.018018909,-0.4156771,neutral
100,v3_structured,ChatGPT,0.1027,-0.9586,0.62887555,0.36001685,0.011107603,-0.61776793,negative
105,v2_empathetic,Mistral,-0.9391,-0.9011,0.7684889,0.21424928,0.017261816,-0.7512271,negative
103,v3_structured,ChatGPT,-0.8217,-0.9664,0.6413847,0.34713838,0.011476869,-0.62990785,negative
103,v2_empathetic,ChatGPT,0.7512,-0.9664,0.6216105,0.33214545,0.046244003,-0.5753665,negative
104,v1_terse,ChatGPT,0.5327,-0.7579,0.76576614,0.2189516,0.015282254,-0.7504839,negative
107,v1_terse,Mistral,-0.5574,-0.9859,0.70836765,0.27770016,0.013932134,-0.69443554,negative
104,v2_empathetic,ChatGPT,0.9531,-0.7579,0.45409557,0.48853755,0.057366893,-0.3967287,neutral
107,v2_empathetic,Mistral,-0.8196,-0.9859,0.8160397,0.16724114,0.016719097,-0.7993206,negative
108,v1_terse,ChatGPT,0.7893,0.7606,0.6377694,0.34269625,0.019534428,-0.618235,negative
102,v2_empathetic,ChatGPT,0.4242,-0.2263,0.5689261,0.37839225,0.05268167,-0.5162444,negative
105,v1_terse,ChatGPT,0.6124,-0.9011,0.5501239,0.4228649,0.027011178,-0.5231127,negative
108,v1_terse,Mistral,0.4215,0.7606,0.63821775,0.34634742,0.015434828,-0.62278295,negative
107,v3_structured,Mistral,-0.3612,-0.9859,0.4308624,0.55026096,0.018876698,-0.4119857,neutral
105,v2_empathetic,ChatGPT,0.9001,-0.9011,0.54444814,0.4178043,0.037747536,-0.5067006,negative
108,v3_structured,Mistral,0.3818,0.7606,0.22597039,0.74572086,0.028308718,-0.19766167,neutral
109,v1_terse,Mistral,-0.128,-0.5106,0.30267403,0.65304446,0.04428157,-0.25839245,neutral
108,v2_empathetic,Mistral,0.7783,0.7606,0.5266225,0.42795768,0.045419812,-0.48120266,negative
109,v3_structured,Mistral,-0.4019,-0.5106,0.23331006,0.73845005,0.028239893,-0.20507017,neutral
107,v2_empathetic,ChatGPT,-0.6318,-0.9859,0.8685064,0.122339666,0.009153994,-0.85935235,negative
109,v2_empathetic,ChatGPT,0.9442,-0.5106,0.5229642,0.431592,0.045443866,-0.47752032,negative
107,v3_structured,ChatGPT,0.4451,-0.9859,0.67902154,0.3102793,0.010699126,-0.6683224,negative
105,v3_structured,ChatGPT,0.128,-0.9011,0.5905044,0.39757127,0.011924334,-0.5785801,negative
109,v2_empathetic,Mistral,-0.9286,-0.5106,0.7892193,0.19419408,0.016586628,-0.7726327,negative
109,v1_terse,ChatGPT,0.5719,-0.5106,0.13648137,0.7718512,0.09166748,-0.044813894,neutral
108,v2_empathetic,ChatGPT,0.91,0.7606,0.44872278,0.4654013,0.085875906,-0.36284688,neutral
107,v1_terse,ChatGPT,-0.1027,-0.9859,0.7071587,0.27444524,0.018395966,-0.6887627,negative
108,v3_structured,ChatGPT,0.4069,0.7606,0.27724785,0.6965319,0.02622025,-0.25102758,neutral
109,v3_structured,ChatGPT,-0.4939,-0.5106,0.3346573,0.64590394,0.019438725,-0.3152186,neutral
112,v1_terse,Mistral,0.5267,0.7109,0.6153679,0.36131024,0.02332184,-0.592046,negative
112,v3_structured,Mistral,-0.4939,0.7109,0.5608237,0.42425948,0.014916749,-0.5459069,negative
112,v2_empathetic,Mistral,-0.7935,0.7109,0.850378,0.13825169,0.011370261,-0.83900774,negative
112,v1_terse,ChatGPT,0.7906,0.7109,0.71035516,0.27061012,0.019034756,-0.6913204,negative
112,v3_structured,ChatGPT,0.4588,0.7109,0.6295389,0.35901123,0.011449916,-0.61808896,negative
112,v2_empathetic,ChatGPT,0.7243,0.7109,0.56214243,0.3979507,0.039906863,-0.5222356,negative
119,v3_structured,Mistral,0.0258,-0.8689,0.14698622,0.81652427,0.036489554,-0.11049666,neutral
119,v2_empathetic,Mistral,-0.5374,-0.8689,0.80729944,0.17965144,0.013049097,-0.7942503,negative
120,v1_terse,Mistral,0.9313,0.3956,0.71597683,0.26457053,0.019452594,-0.69652426,negative
119,v1_terse,Mistral,0.2732,-0.8689,0.7994485,0.18999676,0.010554804,-0.7888937,negative
120,v2_empathetic,Mistral,0.2748,0.3956,0.83919406,0.1475283,0.013277629,-0.8259164,negative
120,v3_structured,Mistral,-0.128,0.3956,0.4282724,0.54979134,0.021936238,-0.40633616,neutral
119,v1_terse,ChatGPT,0.0276,-0.8689,0.77914345,0.20990519,0.010951324,-0.7681921,negative
119,v2_empathetic,ChatGPT,0.2263,-0.8689,0.73489404,0.24438366,0.020722352,-0.7141717,negative
119,v3_structured,ChatGPT,0.5859,-0.8689,0.056003693,0.8212277,0.122768566,0.066764876,neutral
120,v3_structured,ChatGPT,-0.128,0.3956,0.51006615,0.47531724,0.014616595,-0.49544954,negative
120,v1_terse,ChatGPT,0.802,0.3956,0.52888685,0.43267718,0.038436018,-0.49045083,negative
120,v2_empathetic,ChatGPT,0.9735,0.3956,0.37084308,0.5416667,0.087490276,-0.2833528,neutral
132,v1_terse,Mistral,0.7269,-0.802,0.26346228,0.68881303,0.047724742,-0.21573754,neutral
132,v1_terse,ChatGPT,0.8442,-0.802,0.6342945,0.35069758,0.015007923,-0.6192866,negative
132,v2_empathetic,Mistral,0.0258,-0.802,0.76408917,0.21596126,0.019949619,-0.74413955,negative
133,v1_terse,Mistral,-0.5824,-0.836,0.74263453,0.24149549,0.015869921,-0.7267646,negative
132,v3_structured,Mistral,0.5423,-0.802,0.14390233,0.82282776,0.033269923,-0.110632405,neutral
133,v2_empathetic,Mistral,-0.659,-0.836,0.82320493,0.16290246,0.01389261,-0.80931234,negative
133,v3_structured,Mistral,0.6249,-0.836,0.22569086,0.74746525,0.026843928,-0.19884694,neutral
133,v1_terse,ChatGPT,0.5267,-0.836,0.6366715,0.34381196,0.019516563,-0.6171549,negative
132,v3_structured,ChatGPT,0.1571,-0.802,0.45368665,0.5303053,0.016008023,-0.43767864,neutral
132,v2_empathetic,ChatGPT,0.8176,-0.802,0.66164875,0.3123792,0.025972001,-0.63567674,negative
136,v1_terse,Mistral,0.7184,-0.4932,0.074026786,0.84012735,0.08584578,0.011818998,neutral
133,v2_empathetic,ChatGPT,0.7525,-0.836,0.62393594,0.33690572,0.039158273,-0.58477765,negative
136,v2_empathetic,ChatGPT,0.0158,-0.4932,0.58570933,0.3722631,0.042027615,-0.54368174,negative
133,v3_structured,ChatGPT,0.4215,-0.836,0.6146106,0.37280262,0.012586822,-0.6020238,negative
136,v2_empathetic,Mistral,-0.7825,-0.4932,0.794975,0.19335718,0.011667769,-0.7833072,negative
136,v3_structured,Mistral,0.7096,-0.4932,0.1306351,0.8345832,0.03478168,-0.09585342,neutral
136,v1_terse,ChatGPT,0.7906,-0.4932,0.39897603,0.55699134,0.044032592,-0.35494342,neutral
136,v3_structured,ChatGPT,-0.1779,-0.4932,0.3705397,0.6066003,0.02286001,-0.34767967,neutral
145,v1_terse,Mistral,0.7272,-0.5834,0.59498936,0.3752573,0.029753312,-0.56523603,negative
145,v3_structured,Mistral,-0.2441,-0.5834,0.47513533,0.5099247,0.014940021,-0.4601953,neutral
145,v2_empathetic,Mistral,0.3847,-0.5834,0.8020106,0.18100682,0.016982635,-0.785028,negative
145,v1_terse,ChatGPT,0.1779,-0.5834,0.3705605,0.5866366,0.04280299,-0.3277575,neutral
145,v3_structured,ChatGPT,0.4019,-0.5834,0.45066687,0.53413826,0.015194865,-0.435472,neutral
145,v2_empathetic,ChatGPT,0.8141,-0.5834,0.50990206,0.44470716,0.04539084,-0.46451122,negative
150,v1_terse,Mistral,0.6597,0.886,0.54894024,0.43065166,0.020408137,-0.5285321,negative
150,v2_empathetic,Mistral,0.3887,0.886,0.87020296,0.122325055,0.0074719302,-0.86273104,negative
150,v3_structured,Mistral,0.6808,0.886,0.40216342,0.5830765,0.01476014,-0.38740328,neutral
150,v1_terse,ChatGPT,0.5423,0.886,0.039645668,0.66893744,0.29141682,0.25177115,neutral
150,v3_structured,ChatGPT,0.3818,0.886,0.18917215,0.78364503,0.027182888,-0.16198926,neutral
150,v2_empathetic,ChatGPT,0.8283,0.886,0.6323294,0.33514383,0.03252678,-0.5998026,negative
158,v1_terse,Mistral,0.7803,0.9587,0.073548235,0.728349,0.19810277,0.12455454,neutral
158,v2_empathetic,Mistral,-0.211,0.9587,0.47754914,0.47917894,0.04327192,-0.4342772,neutral
158,v3_structured,Mistral,0.6249,0.9587,0.12894014,0.8400698,0.030990101,-0.097950034,neutral
158,v3_structured,ChatGPT,0.1531,0.9587,0.3318357,0.6491059,0.01905837,-0.3127773,neutral
158,v2_empathetic,ChatGPT,0.9591,0.9587,0.4048416,0.54574174,0.04941662,-0.35542497,neutral
158,v1_terse,ChatGPT,0.729,0.9587,0.15379626,0.77878976,0.06741393,-0.08638232,neutral
165,v1_terse,Mistral,0.128,-0.5499,0.66281474,0.32119814,0.015987111,-0.64682764,negative
165,v3_structured,Mistral,0.6369,-0.5499,0.11908993,0.84203756,0.038872562,-0.08021737,neutral
165,v2_empathetic,Mistral,-0.1179,-0.5499,0.8458777,0.14204276,0.012079573,-0.8337981,negative
165,v2_empathetic,ChatGPT,0.4601,-0.5499,0.7399024,0.24355493,0.016542692,-0.7233597,negative
165,v1_terse,ChatGPT,0.8126,-0.5499,0.18688391,0.72143567,0.09168048,-0.09520343,neutral
165,v3_structured,ChatGPT,-0.5106,-0.5499,0.5819038,0.40693018,0.011165969,-0.57073784,negative
169,v1_terse,Mistral,0.8962,-0.9637,0.70276093,0.2800095,0.017229527,-0.6855314,negative
169,v1_terse,ChatGPT,0.7964,-0.9637,0.7357045,0.25151774,0.012777703,-0.7229268,negative
169,v3_structured,Mistral,0.7783,-0.9637,0.56248474,0.4241005,0.013414763,-0.54907,negative
169,v2_empathetic,Mistral,0.6705,-0.9637,0.81730336,0.16662164,0.016075024,-0.80122834,negative
170,v1_terse,Mistral,0.6369,0.9412,0.38366958,0.5888955,0.027434852,-0.35623473,neutral
170,v2_empathetic,Mistral,0.0451,0.9412,0.7925924,0.1917922,0.01561534,-0.77697706,negative
170,v3_structured,Mistral,0.8807,0.9412,0.32407922,0.6581527,0.017768068,-0.30631116,neutral
170,v2_empathetic,ChatGPT,0.9387,0.9412,0.5500526,0.41575104,0.034196455,-0.51585615,negative
169,v3_structured,ChatGPT,0.1027,-0.9637,0.42591736,0.5575958,0.016486771,-0.4094306,neutral
170,v1_terse,ChatGPT,0.8625,0.9412,0.48284167,0.48259443,0.034564,-0.44827768,negative
169,v2_empathetic,ChatGPT,0.9287,-0.9637,0.68062425,0.28572065,0.033655133,-0.64696914,negative
173,v1_terse,Mistral,0.5719,0.5994,0.6030575,0.37659228,0.02035024,-0.5827073,negative
170,v3_structured,ChatGPT,0.7003,0.9412,0.52705723,0.4597577,0.013185079,-0.51387215,negative
173,v2_empathetic,Mistral,-0.8399,0.5994,0.77839327,0.20531762,0.01628915,-0.7621041,negative
173,v3_structured,Mistral,-0.3182,0.5994,0.5359907,0.4523621,0.011647147,-0.52434355,negative
173,v1_terse,ChatGPT,-0.3346,0.5994,0.46662882,0.5055423,0.027828833,-0.43879998,neutral
173,v2_empathetic,ChatGPT,0.9329,0.5994,0.4209268,0.5241743,0.054898962,-0.36602783,neutral
178,v1_terse,Mistral,0.837,-0.9173,0.08477097,0.78895134,0.12627767,0.0415067,neutral
173,v3_structured,ChatGPT,-0.296,0.5994,0.44490314,0.54078245,0.014314409,-0.43058872,neutral
178,v2_empathetic,Mistral,-0.5256,-0.9173,0.8332477,0.15482715,0.011925203,-0.8213225,negative
178,v3_structured,Mistral,-0.296,-0.9173,0.2995017,0.6774776,0.0230208,-0.27648088,neutral
178,v1_terse,ChatGPT,0.8757,-0.9173,0.63978624,0.3444774,0.015736412,-0.62404984,negative
178,v3_structured,ChatGPT,0.2263,-0.9173,0.66510093,0.3238265,0.011072664,-0.6540283,negative
178,v2_empathetic,ChatGPT,0.872,-0.9173,0.6893466,0.28767276,0.022980684,-0.6663659,negative
181,v1_terse,Mistral,-0.3664,0.6573,0.55382174,0.42804095,0.018137306,-0.53568447,negative
181,v2_empathetic,Mistral,-0.5386,0.6573,0.9057574,0.08743629,0.006806309,-0.8989511,negative
181,v3_structured,Mistral,0.6369,0.6573,0.31786627,0.663357,0.01877666,-0.2990896,neutral
182,v1_terse,Mistral,0.3678,0.9657,0.32411042,0.62042516,0.055464417,-0.268646,neutral
182,v2_empathetic,ChatGPT,0.9662,0.9657,0.62130326,0.3428122,0.03588457,-0.5854187,negative
181,v1_terse,ChatGPT,0.8807,0.6573,0.45157826,0.51780564,0.030616082,-0.42096218,neutral
182,v3_structured,Mistral,0.049,0.9657,0.11746603,0.8508398,0.031694185,-0.085771844,neutral
182,v2_empathetic,Mistral,-0.7403,0.9657,0.8569999,0.13282701,0.010173088,-0.8468268,negative
182,v1_terse,ChatGPT,0.6705,0.9657,0.6154258,0.3660384,0.018535778,-0.59689003,negative
181,v2_empathetic,ChatGPT,0.9416,0.6573,0.45078614,0.49643755,0.05277635,-0.39800978,neutral
182,v3_structured,ChatGPT,-0.296,0.9657,0.48613697,0.49862418,0.015238783,-0.47089818,neutral
186,v1_terse,Mistral,-0.1091,0.5772,0.59047747,0.37915543,0.030367142,-0.56011033,negative
186,v1_terse,ChatGPT,0.5994,0.5772,0.7597525,0.23024559,0.010001931,-0.74975055,negative
186,v2_empathetic,ChatGPT,0.9474,0.5772,0.7477034,0.2327137,0.019582925,-0.72812045,negative
186,v3_structured,Mistral,0.6249,0.5772,0.36489484,0.61679095,0.018314254,-0.3465806,neutral
186,v2_empathetic,Mistral,0.3346,0.5772,0.8429053,0.14597309,0.01112158,-0.8317837,negative
181,v3_structured,ChatGPT,0.1027,0.6573,0.48825812,0.49941322,0.012328682,-0.47592944,neutral
186,v3_structured,ChatGPT,0.3818,0.5772,0.6125737,0.3769202,0.010506113,-0.6020676,negative
197,v1_terse,Mistral,0.7118,-0.9445,0.5218511,0.4619251,0.016223786,-0.50562733,negative
197,v2_empathetic,Mistral,-0.699,-0.9445,0.8274223,0.15957044,0.013007141,-0.81441516,negative
197,v3_structured,Mistral,0.1027,-0.9445,0.39487025,0.5841237,0.021006012,-0.37386423,neutral
197,v1_terse,ChatGPT,-0.397,-0.9445,0.6023193,0.3689168,0.028763901,-0.5735554,negative
197,v2_empathetic,ChatGPT,-0.259,-0.9445,0.7421493,0.23663925,0.021211417,-0.72093785,negative
200,v1_terse,Mistral,-0.0516,-0.8995,0.4644065,0.5019514,0.033642054,-0.43076444,neutral
197,v3_structured,ChatGPT,0.0,-0.9445,0.41952053,0.56399786,0.016481645,-0.4030389,neutral
200,v2_empathetic,Mistral,-0.6976,-0.8995,0.70366496,0.26446307,0.031871986,-0.671793,negative
200,v3_structured,Mistral,0.5106,-0.8995,0.33699977,0.6471358,0.015864417,-0.32113534,neutral
200,v1_terse,ChatGPT,0.6983,-0.8995,0.7117234,0.27424142,0.014035279,-0.6976881,negative
200,v3_structured,ChatGPT,-0.5859,-0.8995,0.61814696,0.3721205,0.00973261,-0.60841435,negative
200,v2_empathetic,ChatGPT,0.9027,-0.8995,0.58256626,0.38575026,0.031683516,-0.55088276,negative
210,v1_terse,Mistral,0.0772,-0.7761,0.13470192,0.7944821,0.07081594,-0.06388598,neutral
210,v3_structured,Mistral,-0.3107,-0.7761,0.18090186,0.7875591,0.031539004,-0.14936285,neutral
210,v2_empathetic,Mistral,-0.7346,-0.7761,0.84613436,0.14423233,0.009633263,-0.8365011,negative
210,v3_structured,ChatGPT,0.3818,-0.7761,0.5071913,0.47995543,0.012853207,-0.4943381,negative
211,v1_terse,Mistral,0.6344,-0.9734,0.4762984,0.46947888,0.05422277,-0.42207563,negative
211,v3_structured,Mistral,-0.7906,-0.9734,0.6410545,0.3476676,0.011277841,-0.62977666,negative
211,v2_empathetic,Mistral,-0.4939,-0.9734,0.8260569,0.16284609,0.011096967,-0.81495994,negative
212,v1_terse,ChatGPT,0.5893,-0.9744,0.5438112,0.43673623,0.01945251,-0.5243587,negative
212,v2_empathetic,Mistral,-0.8102,-0.9744,0.8382031,0.15160261,0.010194283,-0.8280088,negative
212,v1_terse,Mistral,0.3453,-0.9744,0.32178354,0.6229547,0.055261698,-0.26652184,neutral
210,v1_terse,ChatGPT,-0.3167,-0.7761,0.078498505,0.8141357,0.1073658,0.028867297,neutral
212,v3_structured,Mistral,0.4215,-0.9744,0.14207488,0.82564664,0.032278508,-0.109796375,neutral
212,v3_structured,ChatGPT,-0.802,-0.9744,0.5734047,0.4150338,0.011561556,-0.56184316,negative
213,v1_terse,Mistral,0.7371,-0.9115,0.19540004,0.7423737,0.062226273,-0.13317376,neutral
211,v1_terse,ChatGPT,0.8271,-0.9734,0.5867629,0.38881755,0.024419589,-0.5623433,negative
213,v3_structured,Mistral,0.4939,-0.9115,0.28830865,0.69231856,0.019372813,-0.26893583,neutral
213,v2_empathetic,Mistral,-0.8442,-0.9115,0.8291428,0.1592031,0.011654156,-0.8174887,negative
211,v2_empathetic,ChatGPT,0.5809,-0.9734,0.6210444,0.35129464,0.027661,-0.5933834,negative
211,v3_structured,ChatGPT,-0.743,-0.9734,0.7799228,0.21238326,0.0076939315,-0.77222884,negative
213,v1_terse,ChatGPT,0.4206,-0.9115,0.14769138,0.7070447,0.14526385,-0.0024275333,neutral
212,v2_empathetic,ChatGPT,0.8452,-0.9744,0.39550397,0.55101377,0.053482205,-0.34202176,neutral
215,v1_terse,Mistral,-0.6285,-0.9287,0.7271283,0.2578871,0.014984631,-0.7121437,negative
210,v2_empathetic,ChatGPT,0.5621,-0.7761,0.46417475,0.46733057,0.068494655,-0.3956801,neutral
215,v2_empathetic,Mistral,-0.5106,-0.9287,0.78033006,0.20385414,0.015815789,-0.76451427,negative
215,v3_structured,Mistral,-0.1779,-0.9287,0.2122179,0.7554595,0.032322556,-0.17989534,neutral
213,v2_empathetic,ChatGPT,-0.353,-0.9115,0.8466504,0.14230609,0.01104355,-0.8356069,negative
215,v1_terse,ChatGPT,0.6124,-0.9287,0.6536891,0.3276838,0.018627187,-0.6350619,negative
218,v1_terse,Mistral,0.1779,-0.296,0.0729247,0.8385513,0.08852406,0.015599355,neutral
215,v3_structured,ChatGPT,-0.8481,-0.9287,0.6736516,0.31617078,0.010177569,-0.663474,negative
215,v2_empathetic,ChatGPT,0.6124,-0.9287,0.575036,0.36868295,0.05628108,-0.5187549,negative
218,v3_structured,ChatGPT,-0.2263,-0.296,0.35490477,0.61696225,0.028132992,-0.32677177,neutral
218,v2_empathetic,Mistral,-0.0258,-0.296,0.8116507,0.17684627,0.011503084,-0.8001476,negative
213,v3_structured,ChatGPT,-0.2732,-0.9115,0.44051448,0.5444158,0.015069737,-0.42544475,neutral
219,v1_terse,Mistral,0.6494,-0.8546,0.055338074,0.715259,0.22940283,0.17406476,neutral
218,v3_structured,Mistral,0.6908,-0.296,0.31876782,0.66283274,0.018399486,-0.30036834,neutral
218,v1_terse,ChatGPT,0.7759,-0.296,0.26893747,0.6654985,0.06556409,-0.20337337,neutral
219,v3_structured,Mistral,0.6369,-0.8546,0.24551763,0.7340757,0.020406662,-0.22511096,neutral
219,v1_terse,ChatGPT,0.8815,-0.8546,0.19631042,0.6976018,0.10608776,-0.09022266,neutral
219,v2_empathetic,Mistral,0.0018,-0.8546,0.6844998,0.28426093,0.031239275,-0.6532605,negative
218,v2_empathetic,ChatGPT,0.7102,-0.296,0.62037534,0.3394062,0.040218487,-0.58015686,negative
222,v1_terse,Mistral,0.7096,0.9388,0.58908033,0.3926959,0.018223753,-0.5708566,negative
223,v1_terse,Mistral,0.7096,0.3703,0.6207478,0.36332703,0.015925087,-0.6048227,negative
219,v3_structured,ChatGPT,-0.5719,-0.8546,0.52070165,0.4668571,0.012441273,-0.50826037,negative
222,v3_structured,Mistral,0.7506,0.9388,0.4351001,0.54885644,0.016043462,-0.41905665,neutral
222,v2_empathetic,Mistral,0.7217,0.9388,0.70966864,0.25888243,0.031448927,-0.67821974,negative
223,v2_empathetic,Mistral,-0.258,0.3703,0.80329835,0.18365122,0.013050357,-0.790248,negative
223,v3_structured,Mistral,0.0,0.3703,0.28139398,0.6977424,0.020863613,-0.26053035,neutral
222,v1_terse,ChatGPT,0.886,0.9388,0.18971887,0.6774927,0.13278845,-0.056930423,neutral
222,v2_empathetic,ChatGPT,0.8519,0.9388,0.5916802,0.356996,0.051323738,-0.5403565,negative
223,v1_terse,ChatGPT,0.7371,0.3703,0.36728254,0.58716935,0.04554817,-0.32173437,neutral
219,v2_empathetic,ChatGPT,0.9453,-0.8546,0.39972267,0.5453978,0.05487949,-0.34484318,neutral
222,v3_structured,ChatGPT,0.296,0.9388,0.41604903,0.5685307,0.015420253,-0.40062878,neutral
223,v2_empathetic,ChatGPT,0.6605,0.3703,0.8236775,0.16318877,0.013133814,-0.81054366,negative
223,v3_structured,ChatGPT,0.1027,0.3703,0.61718565,0.37220478,0.010609639,-0.606576,negative
230,v1_terse,Mistral,0.8061,0.0516,0.5032499,0.47298944,0.02376069,-0.4794892,negative
230,v2_empathetic,Mistral,0.8958,0.0516,0.8054018,0.18305634,0.0115418155,-0.79385996,negative
231,v1_terse,Mistral,0.2732,-0.9357,0.22200145,0.72992545,0.048073098,-0.17392835,neutral
230,v3_structured,Mistral,0.8807,0.0516,0.33932635,0.6396817,0.02099192,-0.31833443,neutral
230,v1_terse,ChatGPT,0.8066,0.0516,0.17299557,0.69184226,0.13516225,-0.037833318,neutral
231,v3_structured,Mistral,-0.4215,-0.9357,0.20810619,0.76826745,0.02362639,-0.1844798,neutral
231,v2_empathetic,Mistral,0.041,-0.9357,0.851596,0.1390641,0.009339867,-0.8422561,negative
231,v1_terse,ChatGPT,0.8139,-0.9357,0.24088058,0.70076483,0.058354568,-0.182526,neutral
230,v3_structured,ChatGPT,0.4069,0.0516,0.48659995,0.5000176,0.013382401,-0.47321755,neutral
234,v1_terse,Mistral,-0.6092,-0.9721,0.6372528,0.34042817,0.022319034,-0.6149338,negative
230,v2_empathetic,ChatGPT,0.9083,0.0516,0.61579686,0.35493237,0.029270684,-0.58652616,negative
231,v3_structured,ChatGPT,-0.9042,-0.9357,0.5334307,0.45140445,0.015164863,-0.51826584,negative
231,v2_empathetic,ChatGPT,0.7803,-0.9357,0.5033121,0.44897297,0.047714952,-0.45559716,negative
234,v3_structured,Mistral,-0.765,-0.9721,0.6014546,0.38524002,0.013305293,-0.5881493,negative
234,v1_terse,ChatGPT,-0.4588,-0.9721,0.61747855,0.3658626,0.016658824,-0.6008197,negative
234,v2_empathetic,Mistral,-0.7162,-0.9721,0.9117076,0.08130055,0.006991841,-0.9047157,negative
234,v3_structured,ChatGPT,-0.8176,-0.9721,0.5716485,0.41472003,0.013631555,-0.5580169,negative
234,v2_empathetic,ChatGPT,0.9114,-0.9721,0.50854695,0.44050252,0.050950535,-0.45759642,negative
